status	grade	xm_bytes	t10p_bytes	firmware_bytes	xm_sha256	t10p_sha256	warnings	source_url	path	error
verified	approximate	63334	24100		61572817068b5ae8794ab1702f046589244999796e9f81cbd108de7b20d28560	0b11fd51f97c91ce014d1d6dea1e62428e47160b7714ad09c766e06b87b0aae2	280 volume-column fine slides are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/weird%20dreams%20tune%2001.xm	Dalezy/weird dreams tune 01.xm	
verified	approximate	10137	2209		9cff3e3822938fa6eccf56be272ccae3d87e552549a311af30f194b1b7531333	e8a5f2ee1aa33e06450c10342b2846f2d6fae0431a90ecb9445e27b41a8d6db7	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/weird%20dreams%20tune%2004.xm	Dalezy/weird dreams tune 04.xm	
verified	approximate	7121	2702		e6fe98638710fdded36e6d78236afadcc81bd05cf6a6c5f60bd59ff98abeeb36	04b451705256881644d6678fb774552b972a822b9f6170e7d39aef8e029b31af	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/weird%20dreams%20tune%2005.xm	Dalezy/weird dreams tune 05.xm	
verified	approximate	18757	13248		7730588f0afbe8a637db073af1e568891c6f6f04bd6e16550fb4fc29ae5b953e	2ccdf3a959b4dc1db379157077e3a8c27ee75ab3eb381077db9b76c64eff3f1d	enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/whorewatch.xm	Dalezy/whorewatch.xm	
verified	approximate	12614	7793		3cff254a294144c29c73661e3b73ae6ba9bc3a3d82212f447a635a5eb4499f2d	5956d4a18295be3cdea7a5f01cf282192ee98bcc2d891ce369eae95c6d7f2d04	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/x7%20cell%20split.xm	Dalezy/x7 cell split.xm	
verified	approximate	33063	30574		2223c281ecf9c9d742198359fb8a9738a99202124befae1fb76dd5e8f06d8c2c	63e7654f84f4c6a0e318bcb7cb1e0de686fd0510fc31066670025362de5cb791	panning commands are discarded because hardware output is mono; instrument automatic vibrato is not rendered; 16 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/zoolook.xm	Dalezy/zoolook.xm	
verified	approximate	36250	12481		066414e5056dc61895d772444455b2f05503c219d4544c5f897100524f0a992f	0020804ba634acd9650df38d3f51337c5040631e280d0a939c81ae1af070088e	42 volume-column slides that share a main effect are discarded	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/zoom%20%231.xm	Dalezy/zoom #1.xm	
verified	approximate	5867	4605		9c93dcb9e816776de8f19882def0aa6fdedcdf237d4ba3a919c89499a61c23e4	330cabdbb0e569a39f0fd3b160e80745c2d846b8647618d42d7429d2e4fd14ce	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dalezy/zwiiiischen%20bergberg.xm	Dalezy/zwiiiischen bergberg.xm	
verified	approximate	78497	22570		b958efbf5f361de6cca9521585e1ea340550c686f0f03e7d7e342ce80aba8986	f7539fddb03eff8f430def27143c466d4b531b079e295a81eafc42730368b021	panning commands are discarded because hardware output is mono; 10 vibrato-volume slides keep only the volume slide; enabled panning envelopes are not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/a%20message%20to%20you%20mowgli.xm	Dubmood/a message to you mowgli.xm	
verified	approximate	47171	26831		a6ad915b9f683043e3cafeb442b0c6073f673ed1649c6eecc8cf0cd397bf3bbe	7eb03cff1df53555dea4050d84fa67741bd405486b91d7fa6f3d0a86fe953af6	66 vibrato-volume slides keep only the volume slide; 11 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered; 902 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/daddyfreddy%20superman.xm	Dubmood/daddyfreddy superman.xm	
verified	approximate	22420	13059		c1231d75b66eee07d1cae73e82c393b48abaa8471f383815a6dd74f4ef9a0616	de9ed96f5ada976c1850cf19c0b021c8724bf76ae08b9a234c63772543605f15	panning commands are discarded because hardware output is mono; 1 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered; 560 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/eclipse%20keygen.xm	Dubmood/eclipse keygen.xm	
verified	approximate	25997	18186		64c167ee9dadfa99bca7a7e29e8d433bc307375e625dd8a19d29baf48a2fe8c5	7b8e90deffd1568e3dc24bf127abbe07c7be0281ede0e60ce3aa9afc4e826323	panning commands are discarded because hardware output is mono; 12 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; 96 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/elimination%20keygen%201.xm	Dubmood/elimination keygen 1.xm	
verified	approximate	7830	7776		fe922cb469d37d14d82338468546f8f087b11012d37349460271365a50cece0d	32bb26d5b0b2853c4ed543e89d2854cd105add85fb3d7188ea18d4d2d94d9ef9	panning commands are discarded because hardware output is mono	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/eliminator%20st%202%20chan.xm	Dubmood/eliminator st 2 chan.xm	
verified	approximate	72405	29912		ece7b8dcb6bbd47d34dcec95a3c8d62999cf7005b4bbb7646458ea3bcf5f41f0	569a8ba7f3521f4efd64dad7f5aaacb0cfc6f00b99409c9392507f3f8e893bfd	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/fuckup%20at%20dreamhack.xm	Dubmood/fuckup at dreamhack.xm	
verified	approximate	11702	13093		2e0deec50ef64e430c71dfed6c2b9d89efc6a4997937a82f0787a08a52cac2ff	6398c71d94eaec76693ed6b8c1ab97b8ba825da354bb91995333a55c60d041a4	1592 vibrato-volume slides keep only the volume slide; 564 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/hidden%20screen%202001.xm	Dubmood/hidden screen 2001.xm	
verified	approximate	4090	3261		4195fac23e8afd9006343fd36fad46f1747a3057b23801b2e243d0a36024ea35	9aadb8a3745518fcfd08547644bdbf8a5bb0ae060ee1b1ba6bd55cdbc2657489	panning commands are discarded because hardware output is mono; 120 vibrato-volume slides keep only the volume slide; 49 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered; 9 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/ida%27s%20hashkaka.xm	Dubmood/ida's hashkaka.xm	
verified	approximate	68976	19876		7438a516f053b04c71ca8ddcdda1aab34f882812be5de56b9b89dd3866d9069f	6657b788ebb5e6bd1dc38ce9cb858502cc5c111780aee98fbbf0ab6c2ae54018	160 vibrato-volume slides keep only the volume slide; 195 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/keygen%2019.xm	Dubmood/keygen 19.xm	
verified	approximate	4096	2947		24ba45bce804a0c340b20476c8976b3b042046dac71639ddffdc6d81643a1efc	f25d93cbe41b1eded3203af5d809753eef8a87272f64e13888605e9d6e15e326	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/kolobki%20vodka%20dance.xm	Dubmood/kolobki vodka dance.xm	
verified	approximate	33462	32157		e7bc5219cb1e2bb6fa099b4da44563f749e019b1db23a020acb327e1ee6ba4d2	41f965c1bbcd5abc049a2be2aa9963026a02dc5e5ce01737a91fcc9dcbafad89	3953 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/kolobki%20vodkadance%231.xm	Dubmood/kolobki vodkadance#1.xm	
verified	approximate	33242	15438		680f9ceb5fa3b4a72a8410eea186e96fa1a74ffba3540fd98a4c70b69c5f2a1a	2395d1e9aafda7dc75a571d7bf6b82a9004181ba2a6a1ce3e4c1c18bdba2dcea	1383 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/kolobkis%20vodkadance3.xm	Dubmood/kolobkis vodkadance3.xm	
verified	approximate	31190	17751		acbf9603405b04c7d125fceb1ed2445e754b4ab8554c3c55d4597436e935658b	73b8811105ecb364b51f0713e9053148a6ecc2db780279602dd00d681c97b7f3	panning commands are discarded because hardware output is mono; 380 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/landsraad%20raiders.xm	Dubmood/landsraad raiders.xm	
verified	approximate	24147	16802		3cdd85cb3aab95783d24d7e908ea331d5fdcb2f93525f4c3b844399009a4d77f	8abf7892f9c8598e3884a6a4a51ca9e5ff7b2905f3c7f877447a7d492e8efa62	112 vibrato-volume slides keep only the volume slide; 7 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered; 611 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/lucid%20keygen%20chip.xm	Dubmood/lucid keygen chip.xm	
verified	approximate	25036	20775		300efacd3e074d9890d4a291ea30befbcb9debac3894eed39548aa468380e152	95932c827a4a5f236c1e54d8988083f32c3815078676dbadebbf7e1241ed4c7b	108 vibrato-volume slides keep only the volume slide; 60 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered; 674 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/ninja%20starts%20school.xm	Dubmood/ninja starts school.xm	
verified	approximate	42373	30662		71aaad4d1b8ba69f233b60ad8cb2b4d04e4cc682c60046f0377d747e24d84b94	22952c08dd728455afbf64af0f7588cbf74c5ff2fa672aa7295248aa294641fd	138 volume-column fine slides are discarded; 33 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered; 464 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/phallanx.xm	Dubmood/phallanx.xm	
verified	approximate	43543	33939		173b6ca2068ce2f0630894b162e066681ca9b408ceec4deb970044bb7bef374a	5cc2c689f278a0166e5b6d719377b67f51f1d16f1ed5ea131dd9d7205f40fe5e	panning commands are discarded because hardware output is mono	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/rez%201911%20cracktro%233.xm	Dubmood/rez 1911 cracktro#3.xm	
verified	approximate	13565	9492		0d432314ace9360bca21ff83eec6e5c01d9ae5d7988855f886571121bb92b17a	b942400d82e170147d860568ec2a92a0fa15268923a860573277d6371151d145	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/short%20one%20for%20cemik.xm	Dubmood/short one for cemik.xm	
verified	approximate	18477	14061		d8ca0570841400337b947a5c737cad556f66c8eb8093494094a575104adcc433	47a92b3c9887b009f26e8835427418e5cf9628d075ddf1cfbe2441cfd2379a4d	instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/shortone%20for%20sinny.xm	Dubmood/shortone for sinny.xm	
verified	approximate	16064	14076		5e8257b67d89d781435ba0387cb92c522c1809ce62a5abe902ed937154c27f45	ee6eb91c5ea8df841d09f8f441faeceffef3b5c7126c14f28f7c99fc8f25a063	1200 volume-column slides that share a main effect are discarded; instrument automatic vibrato is not rendered; 4 instrument-only cells use reduced Tracker10 semantics	https://ftp.modland.com/pub/modules/Fasttracker%202/Dubmood/vodka%20dance%20%232.xm	Dubmood/vodka dance #2.xm	
verified	approximate	57667	16094		0de53e8eb58d3a0bc0c289faf27fd9c0e48b6aa74e45ef0122247da1bae68481	f6a323e99c7b5e2494c42117f9c7d49887ffc48a8a6e175bbc7e1cf31edb74ef	instrument automatic vibrato is not rendered	https://api.modarchive.org/downloads.php?moduleid=166532	JAM/simple chip tune.xm	
verified	exact	14676	6581		fb6e33794747769a93c5fbc9e0ce71505f4eaf52d619b119fff70b9837936732	3eb1a4090d517a9e248ad6ec4ce37d5cea77a9705a5458df1124f04e7285e441		https://api.modarchive.org/downloads.php?moduleid=153373	ModArchive/super mario 2.xm	
verified	approximate	51355	30564		2b7ce3c9efa7bb94067c1c7b00ed8b43433120f2ac2992903b09afd3d33739e3	84e35ec62fa243b4708968fcc031478c1c9799cce883c2e11eb3573aac63c325	panning commands are discarded because hardware output is mono; enabled panning envelopes are not rendered; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Quazar/funky%20stars.xm	Quazar/funky stars.xm	
verified	approximate	35045	32600		170c1a4f945c2730980da5b373177b857e0826313cd60fc16a11c8f62fd1d33e	b71d5e5a7643b31d0a44a881e7b7bdb97f03e32f1af397acf06b5c0e7bb282bf	222 volume-column fine slides are discarded; 20 volume-column slides that share a main effect are discarded; enabled panning envelopes are not rendered; empty final restart pattern is treated as a one-shot ending	https://ftp.modland.com/pub/modules/Fasttracker%202/Rez/coop-Kenet/unreeeal%20superhero%203.xm	Rez/unreeeal superhero 3.xm	
verified	approximate	3960	2452		4e6da262944b4e0815d1c848e168b9b29a8a142646f9448bda49ad02049ac8bc	a21b5c6c41f8cd2ec00b855a314d9edc1574eccdbe920cc907cd32f07679bd5a	panning commands are discarded because hardware output is mono; instrument automatic vibrato is not rendered	https://ftp.modland.com/pub/modules/Fasttracker%202/Traven/tetris%20gb%20hiscore.xm	Traven/tetris gb hiscore.xm	
