status	grade	xm_bytes	t10p_bytes	firmware_bytes	xm_sha256	t10p_sha256	warnings	source_url	path	error
too-large	approximate	88146	45189	75422	e823418267af59bededa30cb15937f6fb05e32f007dec82d2f499f802d1e3a07	ffbbf414a629ffe5df7314ca8009ffdece36a6523779fb99b71ecd9ad0a83e89	2 sample-offset commands start samples from the beginning; 1 Amiga LED filter commands are ignored; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 1 short loops become 16-point wavetables and sustain until cut; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/between%20the%20tits.mod	Walkman/between the tits.mod	
too-large	approximate	80568	47964	78197	e4c3a7e5bcf26886df18d5e2b17fbd7b5495c153646e57d637977186363baa78	58665ad2f782289bfd7f9d9ee652fbb106e1b670d5ff4d4cca9a8d88b4834deb	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 10 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/bodybreak.mod	Walkman/bodybreak.mod	
too-large	approximate	160596	100966	131199	3e04f3928c71b7d43c157477d84b123115ce2e2dd03acbfe8a8910cfec3b92f3	d0418c33045973cde4a184652d93dddd0bc62b9d2333fed4aaa010555f2dfaad	3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 9 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/c.t.a.2.mod	Walkman/c.t.a.2.mod	
incompatible		77170			6d2a400a5dc6cd90ae4cf2e754f23716ca8b93d517bc056fa9c0646419c23575			https://ftp.modland.com/pub/modules/Protracker/Walkman/ch.mod	Walkman/ch.mod	truncated MOD sample data for sample 15
too-large	approximate	169218	154263	184496	bf03548551869b2f0643eb6203c93c9797fc8d30785c421232bd7e64e578a646	9b9112b9021b359d7ad379af4d7847625627ee7f1d0ffac4f41c70591c550def	3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 10 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/crying%20eyes.mod	Walkman/crying eyes.mod	
too-large	approximate	55584	40126	70359	46b76ab5c22e5c66ad6213cf1c70221cbb8a77c1e849a89ac9dcbdeff5a0dee0	3c787a5d6ef6358eded54670672db80e4cdf34df64a492dc45de223c1c882f81	6 Amiga LED filter commands are ignored; 5 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/digging%20a%20hole.mod	Walkman/digging a hole.mod	
too-large	approximate	93012	49588	79821	afb1e499b522d4aec04417a44cdc7c8595998d91bb4f3fd120eed6bc9a2e05a6	e2945acd9298666817ca7c1cc75cb92e2a6a5f4624e5abe541e749f9dc86f707	2 Amiga LED filter commands are ignored; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 6 non-looped samples become 16 kHz PCM one-shots; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/double%20sphere%20-%20resonance%20rips.mod	Walkman/double sphere - resonance rips.mod	
too-large	approximate	79960	48201	78434	ac42f96d59746f04186f2470558caa8493cc6d43645c63ea301f4c9575f5bb42	8b29d0de72951473ca9076680fbc4204c40a3b9655e40c7838a3f76069efe8f7	16 Amiga LED filter commands are ignored; 3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 7 non-looped samples become 16 kHz PCM one-shots; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/finska%20pekki.mod	Walkman/finska pekki.mod	
too-large	approximate	133514	71436	101669	9dc1957ffb24a452602df37bc07ddb20351615b9ad677a0093d312c213ca829a	031848510b65e576b7f479d2c0e3732de05a7428316a96f1f5b13b717b19bffd	10 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/game%20muzax%20ii.mod	Walkman/game muzax ii.mod	
too-large	approximate	87998	64547	94780	9283233bc4e202bc5c450828738035427af8f4f068371dec09c4a358a0f6a91f	cb68cdb765a38bcf8cdf0476e37a3bcd1e459df742459a830196449b9364598b	3 Amiga LED filter commands are ignored; 11 non-looped samples become 16 kHz PCM one-shots; 11 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/game%20muzax.mod	Walkman/game muzax.mod	
fit	approximate	27612	15986	46219	b2381da53fe61a1ab4294c049e2d4d0832202f6112500b90cb2dea280dae544c	ab0238313c33a89bc28ae4f1f50a5fa491b5efa96afc4fa77b73ec853905b1f3	2 non-looped samples become 16 kHz PCM one-shots; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/guit1.mod	Walkman/guit1.mod	
too-large	approximate	149184	89167	119400	c4239838156e145b4e5dfd2240a31228164888d3339e4bbaf510b1554d8edce6	e0357328103494037fa7c81c21aa04b79c7e7e9a8091e2d8b75f9b03078ee578	10 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/hubbard%27s%20upper%205.mod	Walkman/hubbard's upper 5.mod	
too-large	approximate	140004	78767	109000	d9dd43f182c606f1e0d54e5fc2ff485dc03a551d6a9aa013a0e358fe22783eac	d98521a2d3d7d5e29910814f52a77cc1ff947e3f97c959541f0d5bbef6b62cf1	11 Amiga LED filter commands are ignored; 9 non-looped samples become 16 kHz PCM one-shots; 9 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/hubbard-soundtracks.mod	Walkman/hubbard-soundtracks.mod	
too-large	approximate	76800	52426	82659	49496126b88cb91e3d30f4e6f07aefe3a65765553c01e0155414b46795161ce7	4eb90e1dc0ccbdd397b77f0855781f282869087e11aacf839b281ca07b2b1716	11 Amiga LED filter commands are ignored; 9 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/hubbard2.mod	Walkman/hubbard2.mod	
too-large	approximate	81702	43473	73706	c87803c3ebe176145eede037ef7b29c68c3ab9984525c54a6e83406a561b890e	03d57c08bcd194c04507fc70ed2c1ddae0e58acbeac7d64a433fb013bc3b95f3	1 Amiga LED filter commands are ignored; 2 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 4 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/ice.mod	Walkman/ice.mod	
too-large	approximate	59962	41052	71285	8dc8a06c85598e0b151393f69dbc97b0136b7c7e571261783152baf3e0b9dde7	0c2aac3d97aa956ee3eda4036b4242ae55be3cb31fc7274ca031bb31389433c2	8 non-looped samples become 16 kHz PCM one-shots; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/it%20f1.mod	Walkman/it f1.mod	
fit	approximate	61384	32788	63021	014ec78d5f9a258613cd1b29cb15a507266f23037a56c6be8bb6ca65e44aef60	3c320647413e4157e7ed0e9cf4a11d9b34f92cfd0a0940b2f588056f63d42a19	8 non-looped samples become 16 kHz PCM one-shots; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/it%20f2.mod	Walkman/it f2.mod	
too-large	approximate	107184	94917	125150	01e4aa2994491db51ed8efa8895b82c7d225e2ba7a42469817b9267e1fdc5ada	75240b7ea0c6434f5b8ad1a8f3a0a287bcd0d20a9eb362f49d98ebc71d554cdc	1 Amiga LED filter commands are ignored; 14 non-looped samples become 16 kHz PCM one-shots; 11 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/it%20f5.mod	Walkman/it f5.mod	
too-large	approximate	157494	110661	140894	8a20a8984e047be0c1d0898f9fc5f618055af69769ec42495884692f6b6a94d8	098d1e8c0cc2d12e3a61faa6a3641f7f0fe2c9680d968f014b7cb3a6d9f627cf	2 set-volume commands above 64 are clamped; 9 non-looped samples become 16 kHz PCM one-shots; 8 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/it%20f6.mod	Walkman/it f6.mod	
