status	grade	xm_bytes	t10p_bytes	firmware_bytes	xm_sha256	t10p_sha256	warnings	source_url	path	error
verified	approximate	31924	31491		9598f22c3a5b4adfaf155d741997dc59282d7e5eadef61af3dd8275c9d9f099f	e9e581a92991081ea9a1c30c69dbf4056c999bd72295c566f6b48e968b94d011	2 Amiga LED filter commands are ignored; 1 non-looped samples become 16 kHz PCM one-shots; 1 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Mahoney/aase%20v01.mod	Mahoney/aase v01.mod	
verified	approximate	14780	9520		8f231c90ed1f75751f0b2eab20de7bf84f71b9220c59756c323c5fbbe742945b	0fe47fce37f87a5c4bf953df661b6ee6bedd879589ed5f59b4ed2124c468aec0	1 non-looped samples become 16 kHz PCM one-shots; 1 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Mahoney/fainter.mod	Mahoney/fainter.mod	
verified	approximate	44480	30655		55edf3c32320eb7cbe32889e410c1c03edf42235b55fe16bbcd0dd20dc5bad02	b93691a85371d2168fe3a41625b50bdbfd76fe250fb55c04dfb15534c4f6c214	panning commands are discarded because hardware output is mono; 1 tone-portamento+volume slides keep only tone portamento; 1 vibrato-volume slides keep only the volume slide; 2 tremolo commands are discarded; 4 non-looped samples become 16 kHz PCM one-shots; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Mahoney/mozart.mod	Mahoney/mozart.mod	
verified	approximate	23846	18563		724ffe15f46a2d366b99edfdd5b0f0e50cdb0992600f5b1d6742596c55c03b4b	5d509edb2af0bd011784c82f00f16ce7852f23b7b46cd998aa301c0e579df3da	32 vibrato-volume slides keep only the volume slide; 1 Amiga LED filter commands are ignored; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 10 non-looped samples become 16 kHz PCM one-shots; 2 short loops become 16-point wavetables and sustain until cut; 6 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Tip/i%20vote%204%20rebels%20too.mod	Tip/i vote 4 rebels too.mod	
verified	approximate	11846	11031		dc7f192a6231487b9220b37d4dfe16925db545f40f7ea55042220200cb85aa69	408d4b8cc5123170ee3ecc6834372982c85d1e868b48e264bc0bc1a11a7c5cdd	55 vibrato-volume slides keep only the volume slide; 1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 3 non-looped samples become 16 kHz PCM one-shots; 3 short loops become 16-point wavetables and sustain until cut; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Tip/tip%27s%20dilemma.mod	Tip/tip's dilemma.mod	
verified	approximate	35248	25966		7421e83240abfe1ad8a8eb9dc221e90913a7ec4132612f0ef892a1bd5e39a600	789f6dd7ed4aa86987baca6ef3ae088894e0e42e7f9141f5ba087583f89706e5	3 non-looped samples become 16 kHz PCM one-shots; 3 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Tip/tipandtra.mod	Tip/tipandtra.mod	
verified	approximate	52604	24442		1b8540a5192967f643782bff9f3ce6085dd0f7c39b0b39ed394d028991f30c2f	082178137e6530844df9685859eb3b2ab650066bf079f163594373ab4194aff4	3 non-looped samples become 16 kHz PCM one-shots; 3 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Tip/vaxjo%20by%20night.mod	Tip/vaxjo by night.mod	
verified	approximate	51326	32137		b6346f57b058e9249e23e956216977d099f8329010f96d57ba4615d915eae5ce	1e6b00a154f2c1d736bb87c9b5bb9e9b8647994ef94a6685971679ecfa4667e0	1 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 7 non-looped samples become 16 kHz PCM one-shots; 1 short loops become 16-point wavetables and sustain until cut; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/a%20solid%20breakfast.mod	Walkman/a solid breakfast.mod	
verified	approximate	53216	32336		516777daf8c77fdbbd370a2fb4568098412d69df68742f500534584a2e402f4f	11ee65c8d5d455d995821091b7a77a7e146c0165fcc8792ddfb9273829590159	3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/beams%20of%20light.mod	Walkman/beams of light.mod	
verified	approximate	196626	32340		436683613535315b789209e2324c033c3e0fb4a23ef9015dcbafb50b549488da	74382e967c6ebcc0135d4135f1ec9db01500a90f387c9c762ed683c994ac572c	3 long sample loops become one-shot PCM (loop length > 64); sustain loops are not preserved; 4 non-looped samples become 16 kHz PCM one-shots; 5 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/beams%20of%20light_alt.mod	Walkman/beams of light_alt.mod	
verified	approximate	27612	15986		b2381da53fe61a1ab4294c049e2d4d0832202f6112500b90cb2dea280dae544c	ab0238313c33a89bc28ae4f1f50a5fa491b5efa96afc4fa77b73ec853905b1f3	2 non-looped samples become 16 kHz PCM one-shots; 2 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/guit1.mod	Walkman/guit1.mod	
verified	approximate	61384	32788		014ec78d5f9a258613cd1b29cb15a507266f23037a56c6be8bb6ca65e44aef60	3c320647413e4157e7ed0e9cf4a11d9b34f92cfd0a0940b2f588056f63d42a19	8 non-looped samples become 16 kHz PCM one-shots; 7 PCM instruments are triggered at multiple notes; playback rate is baked from each instrument's most common note	https://ftp.modland.com/pub/modules/Protracker/Walkman/it%20f2.mod	Walkman/it f2.mod	
